,Buy,Currency,Date,Mean,Sell,date
76,69.8256,US DOLLAR,22-01-2007,69.8978,69.9700,2007-01-22
77,70.0011,US DOLLAR,23-01-2007,70.0733,70.1456,2007-01-23
78,70.0711,US DOLLAR,24-01-2007,70.1433,70.2156,2007-01-24
79,70.2300,US DOLLAR,25-01-2007,70.2994,70.3689,2007-01-25
80,70.4411,US DOLLAR,26-01-2007,70.5056,70.5700,2007-01-26
81,70.5533,US DOLLAR,29-01-2007,70.6256,70.6978,2007-01-29
82,70.4956,US DOLLAR,30-01-2007,70.5567,70.6178,2007-01-30
83,70.4756,US DOLLAR,31-01-2007,70.5367,70.5978,2007-01-31
84,70.3167,US DOLLAR,01-02-2007,70.3722,70.4278,2007-02-01
85,70.2000,US DOLLAR,02-02-2007,70.2722,70.3444,2007-02-02
86,70.1411,US DOLLAR,05-02-2007,70.2078,70.2744,2007-02-05
87,69.9544,US DOLLAR,06-02-2007,70.0211,70.0878,2007-02-06
88,69.9033,US DOLLAR,07-02-2007,69.9700,70.0367,2007-02-07
89,69.6667,US DOLLAR,08-02-2007,69.7389,69.8111,2007-02-08
90,69.6533,US DOLLAR,09-02-2007,69.7256,69.7978,2007-02-09
91,69.3789,US DOLLAR,12-02-2007,69.4511,69.5233,2007-02-12
92,69.0644,US DOLLAR,13-02-2007,69.1256,69.1867,2007-02-13
93,68.8033,US DOLLAR,14-02-2007,68.8644,68.9256,2007-02-14
94,68.9311,US DOLLAR,15-02-2007,68.9922,69.0533,2007-02-15
95,68.9033,US DOLLAR,16-02-2007,68.9811,69.0589,2007-02-16
96,69.0700,US DOLLAR,19-02-2007,69.1367,69.2033,2007-02-19
97,69.1222,US DOLLAR,20-02-2007,69.1972,69.2722,2007-02-20
98,69.2333,US DOLLAR,21-02-2007,69.2972,69.3611,2007-02-21
99,69.2489,US DOLLAR,22-02-2007,69.3211,69.3933,2007-02-22
100,69.5944,US DOLLAR,23-02-2007,69.6722,69.7500,2007-02-23
101,70.0256,US DOLLAR,26-02-2007,70.0978,70.1700,2007-02-26
102,70.0633,US DOLLAR,27-02-2007,70.1411,70.2189,2007-02-27
103,69.6500,US DOLLAR,28-02-2007,69.7333,69.8167,2007-02-28
104,69.4633,US DOLLAR,01-03-2007,69.5411,69.6189,2007-03-01
105,69.0333,US DOLLAR,02-03-2007,69.1056,69.1778,2007-03-02
106,69.0933,US DOLLAR,05-03-2007,69.1711,69.2489,2007-03-05
107,69.3333,US DOLLAR,06-03-2007,69.4139,69.4944,2007-03-06
108,69.4444,US DOLLAR,07-03-2007,69.5222,69.6000,2007-03-07
109,69.5500,US DOLLAR,08-03-2007,69.6167,69.6833,2007-03-08
110,69.5989,US DOLLAR,09-03-2007,69.6683,69.7378,2007-03-09
111,69.4056,US DOLLAR,12-03-2007,69.4722,69.5389,2007-03-12
112,69.3811,US DOLLAR,13-03-2007,69.4561,69.5311,2007-03-13
113,69.4678,US DOLLAR,14-03-2007,69.5400,69.6122,2007-03-14
114,69.4533,US DOLLAR,15-03-2007,69.5256,69.5978,2007-03-15
115,69.4633,US DOLLAR,16-03-2007,69.5300,69.5967,2007-03-16
116,69.4811,US DOLLAR,19-03-2007,69.5533,69.6256,2007-03-19
117,69.4200,US DOLLAR,20-03-2007,69.4867,69.5533,2007-03-20
118,69.1944,US DOLLAR,21-03-2007,69.2667,69.3389,2007-03-21
119,69.2100,US DOLLAR,22-03-2007,69.2833,69.3567,2007-03-22
120,68.9800,US DOLLAR,23-03-2007,69.0522,69.1244,2007-03-23
121,68.8822,US DOLLAR,26-03-2007,68.9544,69.0267,2007-03-26
122,68.8667,US DOLLAR,27-03-2007,68.9278,68.9889,2007-03-27
123,68.8156,US DOLLAR,28-03-2007,68.8767,68.9378,2007-03-28
124,68.6311,US DOLLAR,29-03-2007,68.6978,68.7644,2007-03-29
125,68.7144,US DOLLAR,30-03-2007,68.7811,68.8478,2007-03-30
126,68.6667,US DOLLAR,02-04-2007,68.7389,68.8111,2007-04-02
127,68.5833,US DOLLAR,03-04-2007,68.6500,68.7167,2007-04-03
128,68.5889,US DOLLAR,04-04-2007,68.6556,68.7222,2007-04-04
129,69.1989,US DOLLAR,05-04-2007,69.2711,69.3433,2007-04-05
130,69.0144,US DOLLAR,10-04-2007,69.0861,69.1578,2007-04-10
131,68.4944,US DOLLAR,11-04-2007,68.5722,68.6500,2007-04-11
132,68.4678,US DOLLAR,12-04-2007,68.5456,68.6233,2007-04-12
133,68.3878,US DOLLAR,13-04-2007,68.4656,68.5433,2007-04-13
134,68.8122,US DOLLAR,16-04-2007,68.8789,68.9456,2007-04-16
135,68.4978,US DOLLAR,17-04-2007,68.5700,68.6422,2007-04-17
136,68.4933,US DOLLAR,18-04-2007,68.5506,68.6078,2007-04-18
137,68.4478,US DOLLAR,19-04-2007,68.5144,68.5811,2007-04-19
138,68.4256,US DOLLAR,20-04-2007,68.4922,68.5589,2007-04-20
139,68.2800,US DOLLAR,23-04-2007,68.3467,68.4133,2007-04-23
140,68.2511,US DOLLAR,24-04-2007,68.3233,68.3956,2007-04-24
141,68.2856,US DOLLAR,25-04-2007,68.3467,68.4078,2007-04-25
142,68.2589,US DOLLAR,26-04-2007,68.3311,68.4033,2007-04-26
143,68.2478,US DOLLAR,27-04-2007,68.3200,68.3922,2007-04-27
144,68.2444,US DOLLAR,30-04-2007,68.3056,68.3667,2007-04-30
145,67.8778,US DOLLAR,02-05-2007,67.9444,68.0111,2007-05-02
146,67.6489,US DOLLAR,03-05-2007,67.7100,67.7711,2007-05-03
147,67.6156,US DOLLAR,04-05-2007,67.6794,67.7433,2007-05-04
148,67.7600,US DOLLAR,07-05-2007,67.8322,67.9044,2007-05-07
149,67.3756,US DOLLAR,08-05-2007,67.4422,67.5089,2007-05-08
150,67.2878,US DOLLAR,09-05-2007,67.3544,67.4211,2007-05-09
151,67.1811,US DOLLAR,10-05-2007,67.2478,67.3144,2007-05-10
152,67.1722,US DOLLAR,11-05-2007,67.2333,67.2944,2007-05-11
153,67.0056,US DOLLAR,14-05-2007,67.0722,67.1389,2007-05-14
154,67.0211,US DOLLAR,15-05-2007,67.0767,67.1322,2007-05-15
155,67.3578,US DOLLAR,16-05-2007,67.4300,67.5022,2007-05-16
156,67.0000,US DOLLAR,17-05-2007,67.0722,67.1444,2007-05-17
157,66.9633,US DOLLAR,18-05-2007,67.0344,67.1056,2007-05-18
158,66.8811,US DOLLAR,21-05-2007,66.9478,67.0144,2007-05-21
159,66.7989,US DOLLAR,22-05-2007,66.8656,66.9322,2007-05-22
160,66.7267,US DOLLAR,23-05-2007,66.7878,66.8489,2007-05-23
161,66.7811,US DOLLAR,24-05-2007,66.8422,66.9033,2007-05-24
162,66.7489,US DOLLAR,25-05-2007,66.8100,66.8711,2007-05-25
163,66.8611,US DOLLAR,28-05-2007,66.9278,66.9944,2007-05-28
164,66.8989,US DOLLAR,29-05-2007,66.9656,67.0322,2007-05-29
165,66.8800,US DOLLAR,30-05-2007,66.9522,67.0244,2007-05-30
166,66.8933,US DOLLAR,31-05-2007,66.9656,67.0378,2007-05-31
167,66.8978,US DOLLAR,04-06-2007,66.9811,67.0644,2007-06-04
168,66.8756,US DOLLAR,05-06-2007,66.9422,67.0089,2007-06-05
169,66.7600,US DOLLAR,06-06-2007,66.8239,66.8878,2007-06-06
170,66.5867,US DOLLAR,07-06-2007,66.6644,66.7422,2007-06-07
171,66.3622,US DOLLAR,08-06-2007,66.4233,66.4844,2007-06-08
172,66.3889,US DOLLAR,11-06-2007,66.4556,66.5222,2007-06-11
173,67.1078,US DOLLAR,12-06-2007,67.1856,67.2633,2007-06-12
174,66.5878,US DOLLAR,13-06-2007,66.6822,66.7767,2007-06-13
175,66.3989,US DOLLAR,14-06-2007,66.4711,66.5433,2007-06-14
176,66.3389,US DOLLAR,15-06-2007,66.4194,66.5000,2007-06-15
177,66.3356,US DOLLAR,18-06-2007,66.4133,66.4911,2007-06-18
178,66.6611,US DOLLAR,19-06-2007,66.7389,66.8167,2007-06-19
179,66.3889,US DOLLAR,20-06-2007,66.4667,66.5444,2007-06-20
180,66.3378,US DOLLAR,21-06-2007,66.4100,66.4822,2007-06-21
181,66.4578,US DOLLAR,22-06-2007,66.5244,66.5911,2007-06-22
182,66.5433,US DOLLAR,25-06-2007,66.6156,66.6878,2007-06-25
183,66.2556,US DOLLAR,26-06-2007,66.3167,66.3778,2007-06-26
184,66.1178,US DOLLAR,27-06-2007,66.1817,66.2456,2007-06-27
185,66.1522,US DOLLAR,28-06-2007,66.2161,66.2800,2007-06-28
186,66.4867,US DOLLAR,29-06-2007,66.5644,66.6422,2007-06-29
187,66.5922,US DOLLAR,02-07-2007,66.6589,66.7256,2007-07-02
188,66.6222,US DOLLAR,03-07-2007,66.6944,66.7667,2007-07-03
189,66.5167,US DOLLAR,04-07-2007,66.5833,66.6500,2007-07-04
190,66.6322,US DOLLAR,05-07-2007,66.6989,66.7656,2007-07-05
191,66.7556,US DOLLAR,06-07-2007,66.8167,66.8778,2007-07-06
192,66.7522,US DOLLAR,09-07-2007,66.8133,66.8744,2007-07-09
193,66.6389,US DOLLAR,10-07-2007,66.7378,66.8367,2007-07-10
194,66.6411,US DOLLAR,11-07-2007,66.7511,66.8611,2007-07-11
195,66.6544,US DOLLAR,12-07-2007,66.7667,66.8789,2007-07-12
196,66.6556,US DOLLAR,13-07-2007,66.7583,66.8611,2007-07-13
197,66.6578,US DOLLAR,16-07-2007,66.7561,66.8544,2007-07-16
198,66.7389,US DOLLAR,17-07-2007,66.8000,66.8611,2007-07-17
199,67.0167,US DOLLAR,18-07-2007,67.0778,67.1389,2007-07-18
200,67.0411,US DOLLAR,19-07-2007,67.1022,67.1633,2007-07-19
201,67.0144,US DOLLAR,20-07-2007,67.0756,67.1367,2007-07-20
202,66.9811,US DOLLAR,23-07-2007,67.0478,67.1144,2007-07-23
203,67.3933,US DOLLAR,24-07-2007,67.4544,67.5156,2007-07-24
204,67.7311,US DOLLAR,25-07-2007,67.7978,67.8644,2007-07-25
205,67.9400,US DOLLAR,26-07-2007,68.0067,68.0733,2007-07-26
206,67.8556,US DOLLAR,27-07-2007,67.9278,68.0000,2007-07-27
207,67.5889,US DOLLAR,30-07-2007,67.6556,67.7222,2007-07-30
208,67.4389,US DOLLAR,31-07-2007,67.5089,67.5789,2007-07-31
209,67.2367,US DOLLAR,01-08-2007,67.3033,67.3700,2007-08-01
210,67.0589,US DOLLAR,02-08-2007,67.1311,67.2033,2007-08-02
211,66.6356,US DOLLAR,03-08-2007,66.7022,66.7689,2007-08-03
212,66.2433,US DOLLAR,06-08-2007,66.3044,66.3656,2007-08-06
213,66.4322,US DOLLAR,08-08-2007,66.4922,66.5522,2007-08-08
214,66.4944,US DOLLAR,09-08-2007,66.5667,66.6389,2007-08-09
215,66.4722,US DOLLAR,10-08-2007,66.5389,66.6056,2007-08-10
216,66.4611,US DOLLAR,13-08-2007,66.5278,66.5944,2007-08-13
217,66.5433,US DOLLAR,14-08-2007,66.6156,66.6878,2007-08-14
218,66.5344,US DOLLAR,15-08-2007,66.6067,66.6789,2007-08-15
219,66.6456,US DOLLAR,16-08-2007,66.7178,66.7900,2007-08-16
220,67.7367,US DOLLAR,17-08-2007,67.8089,67.8811,2007-08-17
221,68.0278,US DOLLAR,20-08-2007,68.1000,68.1722,2007-08-20
222,67.1656,US DOLLAR,21-08-2007,67.2322,67.2989,2007-08-21
223,66.9878,US DOLLAR,22-08-2007,67.0544,67.1211,2007-08-22
224,66.8578,US DOLLAR,23-08-2007,66.9300,67.0022,2007-08-23
225,67.1356,US DOLLAR,24-08-2007,67.1978,67.2600,2007-08-24
226,67.1200,US DOLLAR,27-08-2007,67.1867,67.2533,2007-08-27
227,67.0644,US DOLLAR,28-08-2007,67.1311,67.1978,2007-08-28
228,66.9911,US DOLLAR,29-08-2007,67.0633,67.1356,2007-08-29
229,67.0200,US DOLLAR,30-08-2007,67.0867,67.1533,2007-08-30
230,66.9222,US DOLLAR,31-08-2007,66.9889,67.0556,2007-08-31
231,66.8022,US DOLLAR,03-09-2007,66.8633,66.9244,2007-09-03
232,66.7100,US DOLLAR,04-09-2007,66.7711,66.8322,2007-09-04
233,66.6967,US DOLLAR,05-09-2007,66.7578,66.8189,2007-09-05
234,67.1478,US DOLLAR,06-09-2007,67.2033,67.2589,2007-09-06
235,66.9200,US DOLLAR,07-09-2007,66.9756,67.0311,2007-09-07
236,67.0144,US DOLLAR,10-09-2007,67.0756,67.1367,2007-09-10
237,67.0133,US DOLLAR,11-09-2007,67.0744,67.1356,2007-09-11
238,67.0356,US DOLLAR,12-09-2007,67.1022,67.1689,2007-09-12
239,66.8233,US DOLLAR,13-09-2007,66.8900,66.9567,2007-09-13
240,66.8111,US DOLLAR,14-09-2007,66.8778,66.9444,2007-09-14
241,66.9944,US DOLLAR,17-09-2007,67.0611,67.1278,2007-09-17
242,67.0356,US DOLLAR,18-09-2007,67.0967,67.1578,2007-09-18
243,67.0244,US DOLLAR,19-09-2007,67.0856,67.1467,2007-09-19
244,67.0344,US DOLLAR,20-09-2007,67.0956,67.1567,2007-09-20
245,67.0178,US DOLLAR,21-09-2007,67.0844,67.1511,2007-09-21
246,67.0467,US DOLLAR,24-09-2007,67.1078,67.1689,2007-09-24
247,67.0322,US DOLLAR,25-09-2007,67.0933,67.1544,2007-09-25
248,67.1244,US DOLLAR,26-09-2007,67.1744,67.2244,2007-09-26
249,67.0633,US DOLLAR,27-09-2007,67.1244,67.1856,2007-09-27
250,66.9100,US DOLLAR,28-09-2007,66.9711,67.0322,2007-09-28
251,66.9656,US DOLLAR,01-10-2007,67.0267,67.0878,2007-10-01
252,66.9256,US DOLLAR,02-10-2007,66.9978,67.0700,2007-10-02
253,66.8000,US DOLLAR,03-10-2007,66.8722,66.9444,2007-10-03
254,66.8200,US DOLLAR,04-10-2007,66.8922,66.9644,2007-10-04
255,66.6867,US DOLLAR,05-10-2007,66.7478,66.8089,2007-10-05
256,66.6200,US DOLLAR,08-10-2007,66.6867,66.7533,2007-10-08
257,66.6011,US DOLLAR,09-10-2007,66.6678,66.7344,2007-10-09
258,66.6356,US DOLLAR,11-10-2007,66.7022,66.7689,2007-10-11
259,66.5689,US DOLLAR,12-10-2007,66.6411,66.7133,2007-10-12
260,66.5256,US DOLLAR,15-10-2007,66.5922,66.6589,2007-10-15
261,66.4478,US DOLLAR,16-10-2007,66.5144,66.5811,2007-10-16
262,66.5344,US DOLLAR,17-10-2007,66.6011,66.6678,2007-10-17
263,66.7389,US DOLLAR,18-10-2007,66.8056,66.8722,2007-10-18
264,66.8000,US DOLLAR,22-10-2007,66.8611,66.9222,2007-10-22
265,66.9544,US DOLLAR,23-10-2007,67.0211,67.0878,2007-10-23
266,67.0011,US DOLLAR,24-10-2007,67.0678,67.1344,2007-10-24
267,66.9478,US DOLLAR,25-10-2007,67.0144,67.0811,2007-10-25
268,66.9000,US DOLLAR,26-10-2007,66.9611,67.0222,2007-10-26
269,66.9667,US DOLLAR,29-10-2007,67.0222,67.0778,2007-10-29
270,66.9933,US DOLLAR,30-10-2007,67.0656,67.1378,2007-10-30
271,67.0422,US DOLLAR,31-10-2007,67.1144,67.1867,2007-10-31
272,66.8444,US DOLLAR,01-11-2007,66.9111,66.9778,2007-11-01
273,66.6756,US DOLLAR,02-11-2007,66.7478,66.8200,2007-11-02
274,66.5411,US DOLLAR,05-11-2007,66.6022,66.6633,2007-11-05
275,66.5078,US DOLLAR,06-11-2007,66.5689,66.6300,2007-11-06
276,66.5522,US DOLLAR,07-11-2007,66.6189,66.6856,2007-11-07
277,66.5989,US DOLLAR,08-11-2007,66.6656,66.7322,2007-11-08
278,66.4744,US DOLLAR,09-11-2007,66.5411,66.6078,2007-11-09
279,66.4667,US DOLLAR,12-11-2007,66.5333,66.6000,2007-11-12
280,66.5133,US DOLLAR,13-11-2007,66.5800,66.6467,2007-11-13
281,66.5967,US DOLLAR,14-11-2007,66.6578,66.7189,2007-11-14
282,66.5600,US DOLLAR,15-11-2007,66.6267,66.6933,2007-11-15
283,66.3300,US DOLLAR,16-11-2007,66.4022,66.4744,2007-11-16
284,65.6544,US DOLLAR,19-11-2007,65.7239,65.7933,2007-11-19
285,65.3278,US DOLLAR,20-11-2007,65.4000,65.4722,2007-11-20
286,64.7800,US DOLLAR,21-11-2007,64.8411,64.9022,2007-11-21
287,64.7611,US DOLLAR,22-11-2007,64.8222,64.8833,2007-11-22
288,64.6556,US DOLLAR,23-11-2007,64.7167,64.7778,2007-11-23
289,63.8933,US DOLLAR,26-11-2007,63.9628,64.0322,2007-11-26
290,61.9478,US DOLLAR,27-11-2007,62.0144,62.0811,2007-11-27
291,61.6956,US DOLLAR,28-11-2007,61.7678,61.8400,2007-11-28
292,63.5889,US DOLLAR,29-11-2007,63.6500,63.7111,2007-11-29
293,64.3578,US DOLLAR,30-11-2007,64.4244,64.4911,2007-11-30
294,64.1967,US DOLLAR,03-12-2007,64.2633,64.3300,2007-12-03
295,62.4944,US DOLLAR,04-12-2007,62.5611,62.6278,2007-12-04
296,63.7289,US DOLLAR,05-12-2007,63.8067,63.8844,2007-12-05
297,63.8189,US DOLLAR,06-12-2007,63.8967,63.9744,2007-12-06
298,64.0700,US DOLLAR,07-12-2007,64.1367,64.2033,2007-12-07
299,64.1411,US DOLLAR,10-12-2007,64.2078,64.2744,2007-12-10
300,63.7833,US DOLLAR,11-12-2007,63.8500,63.9167,2007-12-11
301,63.0333,US DOLLAR,13-12-2007,63.0944,63.1556,2007-12-13
302,62.9444,US DOLLAR,14-12-2007,63.0056,63.0667,2007-12-14
303,62.8778,US DOLLAR,17-12-2007,62.9389,63.0000,2007-12-17
304,62.7233,US DOLLAR,18-12-2007,62.7956,62.8678,2007-12-18
305,62.4744,US DOLLAR,20-12-2007,62.5411,62.6078,2007-12-20
306,63.3214,US DOLLAR,02-01-2008,63.4000,63.4786,2008-01-02
307,64.8357,US DOLLAR,03-01-2008,65.0571,65.2786,2008-01-03
308,66.8571,US DOLLAR,04-01-2008,67.1357,67.4143,2008-01-04
309,65.3833,US DOLLAR,07-01-2008,65.8222,66.2611,2008-01-07
310,65.2278,US DOLLAR,08-01-2008,65.3944,65.5611,2008-01-08
311,65.2367,US DOLLAR,09-01-2008,65.3200,65.4033,2008-01-09
312,65.5389,US DOLLAR,10-01-2008,65.6111,65.6833,2008-01-10
313,65.2778,US DOLLAR,11-01-2008,65.3389,65.4000,2008-01-11
314,65.9889,US DOLLAR,14-01-2008,66.0472,66.1056,2008-01-14
315,66.9944,US DOLLAR,15-01-2008,67.0611,67.1278,2008-01-15
316,67.4225,US DOLLAR,16-01-2008,67.4850,67.5475,2008-01-16
317,67.5375,US DOLLAR,17-01-2008,67.6063,67.6750,2008-01-17
318,68.0844,US DOLLAR,18-01-2008,68.1511,68.2178,2008-01-18
319,68.8556,US DOLLAR,21-01-2008,68.9222,68.9889,2008-01-21
320,69.4413,US DOLLAR,22-01-2008,69.5163,69.5913,2008-01-22
321,70.1989,US DOLLAR,23-01-2008,70.2933,70.3878,2008-01-23
322,73.4000,US DOLLAR,24-01-2008,73.4722,73.5444,2008-01-24
323,69.8000,US DOLLAR,25-01-2008,69.8889,69.9778,2008-01-25
324,69.4944,US DOLLAR,28-01-2008,69.5833,69.6722,2008-01-28
325,72.6722,US DOLLAR,29-01-2008,72.7472,72.8222,2008-01-29
326,73.2500,US DOLLAR,30-01-2008,73.3722,73.4944,2008-01-30
327,70.4722,US DOLLAR,31-01-2008,70.5611,70.6500,2008-01-31
328,71.3333,US DOLLAR,01-02-2008,71.4667,71.6000,2008-02-01
329,69.9022,US DOLLAR,04-02-2008,69.9744,70.0467,2008-02-04
330,70.6333,US DOLLAR,05-02-2008,70.7056,70.7778,2008-02-05
331,70.7433,US DOLLAR,06-02-2008,70.8156,70.8878,2008-02-06
332,72.4667,US DOLLAR,08-02-2008,72.5444,72.6222,2008-02-08
333,72.0811,US DOLLAR,11-02-2008,72.1756,72.2700,2008-02-11
334,71.8200,US DOLLAR,12-02-2008,71.9144,72.0089,2008-02-12
335,69.9444,US DOLLAR,13-02-2008,70.0083,70.0722,2008-02-13
336,69.9833,US DOLLAR,14-02-2008,70.0528,70.1222,2008-02-14
337,69.8500,US DOLLAR,15-02-2008,69.9167,69.9833,2008-02-15
338,69.9556,US DOLLAR,18-02-2008,70.0278,70.1000,2008-02-18
339,69.9644,US DOLLAR,19-02-2008,70.0367,70.1089,2008-02-19
340,69.7389,US DOLLAR,20-02-2008,69.8111,69.8833,2008-02-20
341,69.6111,US DOLLAR,21-02-2008,69.6833,69.7556,2008-02-21
342,69.7222,US DOLLAR,22-02-2008,69.8000,69.8778,2008-02-22
343,69.5700,US DOLLAR,25-02-2008,69.6478,69.7256,2008-02-25
344,70.5833,US DOLLAR,27-02-2008,70.6611,70.7389,2008-02-27
345,70.5556,US DOLLAR,28-02-2008,70.6389,70.7222,2008-02-28
346,68.8500,US DOLLAR,29-02-2008,68.9778,69.1056,2008-02-29
347,67.7000,US DOLLAR,03-03-2008,67.7833,67.8667,2008-03-03
348,67.5889,US DOLLAR,04-03-2008,67.6667,67.7444,2008-03-04
349,66.8089,US DOLLAR,05-03-2008,66.8811,66.9533,2008-03-05
350,64.8756,US DOLLAR,06-03-2008,64.9422,65.0089,2008-03-06
351,64.8433,US DOLLAR,07-03-2008,64.9211,64.9989,2008-03-07
352,65.5889,US DOLLAR,10-03-2008,65.6556,65.7222,2008-03-10
353,65.9778,US DOLLAR,12-03-2008,66.0556,66.1333,2008-03-12
354,65.8167,US DOLLAR,14-03-2008,65.8833,65.9500,2008-03-14
355,65.0389,US DOLLAR,17-03-2008,65.1056,65.1722,2008-03-17
356,64.1778,US DOLLAR,18-03-2008,64.2556,64.3333,2008-03-18
357,63.9467,US DOLLAR,19-03-2008,64.0189,64.0911,2008-03-19
358,62.8500,US DOLLAR,20-03-2008,62.9167,62.9833,2008-03-20
359,62.8222,US DOLLAR,25-03-2008,62.8944,62.9667,2008-03-25
360,63.0333,US DOLLAR,26-03-2008,63.1111,63.1889,2008-03-26
361,63.7789,US DOLLAR,27-03-2008,63.8567,63.9344,2008-03-27
362,62.8500,US DOLLAR,28-03-2008,62.9333,63.0167,2008-03-28
363,62.7756,US DOLLAR,31-03-2008,62.8478,62.9200,2008-03-31
364,62.6911,US DOLLAR,01-04-2008,62.7689,62.8467,2008-04-01
365,62.6722,US DOLLAR,02-04-2008,62.7500,62.8278,2008-04-02
366,62.8222,US DOLLAR,03-04-2008,62.8944,62.9667,2008-04-03
367,62.3378,US DOLLAR,04-04-2008,62.4100,62.4822,2008-04-04
368,61.7667,US DOLLAR,07-04-2008,61.8389,61.9111,2008-04-07
369,62.2889,US DOLLAR,08-04-2008,62.3611,62.4333,2008-04-08
370,64.5333,US DOLLAR,09-04-2008,64.6111,64.6889,2008-04-09
371,62.9056,US DOLLAR,10-04-2008,62.9833,63.0611,2008-04-10
374,62.3556,US DOLLAR,11-04-2008,62.4333,62.5111,2008-04-11
373,62.3556,US DOLLAR,11-04-2008,62.4333,62.5111,2008-04-11
372,62.3556,US DOLLAR,11-04-2008,62.4333,62.5111,2008-04-11
375,62.3556,US DOLLAR,11-04-2008,62.4333,62.5111,2008-04-11
376,62.3556,US DOLLAR,11-04-2008,62.4333,62.5111,2008-04-11
377,62.2911,US DOLLAR,14-04-2008,62.3633,62.4356,2008-04-14
378,61.6000,US DOLLAR,15-04-2008,61.6722,61.7444,2008-04-15
379,62.0967,US DOLLAR,18-04-2008,62.1633,62.2300,2008-04-18
380,61.6944,US DOLLAR,21-04-2008,61.7667,61.8389,2008-04-21
381,61.4544,US DOLLAR,22-04-2008,61.5206,61.5867,2008-04-22
382,61.5000,US DOLLAR,23-04-2008,61.5722,61.6444,2008-04-23
383,61.6278,US DOLLAR,24-04-2008,61.7056,61.7833,2008-04-24
384,62.0056,US DOLLAR,25-04-2008,62.0667,62.1278,2008-04-25
385,62.0833,US DOLLAR,28-04-2008,62.1556,62.2278,2008-04-28
386,62.1833,US DOLLAR,29-04-2008,62.2500,62.3167,2008-04-29
387,62.0578,US DOLLAR,30-04-2008,62.1356,62.2133,2008-04-30
388,61.9000,US DOLLAR,02-05-2008,61.9778,62.0556,2008-05-02
389,61.7611,US DOLLAR,05-05-2008,61.8333,61.9056,2008-05-05
390,61.6878,US DOLLAR,06-05-2008,61.7544,61.8211,2008-05-06
391,61.5333,US DOLLAR,07-05-2008,61.6044,61.6756,2008-05-07
392,61.6000,US DOLLAR,08-05-2008,61.6733,61.7467,2008-05-08
393,61.6189,US DOLLAR,09-05-2008,61.7011,61.7833,2008-05-09
394,61.5189,US DOLLAR,12-05-2008,61.5883,61.6578,2008-05-12
395,61.4389,US DOLLAR,13-05-2008,61.5106,61.5822,2008-05-13
396,61.4711,US DOLLAR,14-05-2008,61.5306,61.5900,2008-05-14
397,61.6389,US DOLLAR,15-05-2008,61.7028,61.7667,2008-05-15
398,61.8411,US DOLLAR,16-05-2008,61.9006,61.9600,2008-05-16
399,62.1000,US DOLLAR,19-05-2008,62.1750,62.2500,2008-05-19
400,62.2944,US DOLLAR,20-05-2008,62.3611,62.4278,2008-05-20
401,62.0811,US DOLLAR,21-05-2008,62.1533,62.2256,2008-05-21
402,61.9111,US DOLLAR,22-05-2008,61.9722,62.0333,2008-05-22
403,61.8511,US DOLLAR,23-05-2008,61.9067,61.9622,2008-05-23
404,62.2500,US DOLLAR,26-05-2008,62.3056,62.3611,2008-05-26
405,62.0889,US DOLLAR,27-05-2008,62.1500,62.2111,2008-05-27
406,61.9333,US DOLLAR,28-05-2008,61.9944,62.0556,2008-05-28
407,61.9989,US DOLLAR,29-05-2008,62.0600,62.1211,2008-05-29
408,61.9622,US DOLLAR,30-05-2008,62.0289,62.0956,2008-05-30
409,61.9556,US DOLLAR,03-06-2008,62.0222,62.0889,2008-06-03
410,61.7256,US DOLLAR,04-06-2008,61.7978,61.8700,2008-06-04
411,61.5944,US DOLLAR,05-06-2008,61.6611,61.7278,2008-06-05
412,62.3500,US DOLLAR,06-06-2008,62.4083,62.4667,2008-06-06
413,63.4133,US DOLLAR,09-06-2008,63.4800,63.5467,2008-06-09
414,63.4722,US DOLLAR,10-06-2008,63.5456,63.6189,2008-06-10
415,63.5489,US DOLLAR,11-06-2008,63.6211,63.6933,2008-06-11
416,64.1189,US DOLLAR,12-06-2008,64.1939,64.2689,2008-06-12
417,64.1656,US DOLLAR,13-06-2008,64.2378,64.3100,2008-06-13
418,64.7411,US DOLLAR,16-06-2008,64.8189,64.8967,2008-06-16
419,64.0444,US DOLLAR,17-06-2008,64.1167,64.1889,2008-06-17
420,64.1378,US DOLLAR,18-06-2008,64.2061,64.2744,2008-06-18
421,64.0944,US DOLLAR,19-06-2008,64.1667,64.2389,2008-06-19
422,64.3478,US DOLLAR,20-06-2008,64.4172,64.4867,2008-06-20
423,64.3778,US DOLLAR,23-06-2008,64.4456,64.5133,2008-06-23
424,64.4078,US DOLLAR,24-06-2008,64.4689,64.5300,2008-06-24
425,64.3956,US DOLLAR,25-06-2008,64.4567,64.5178,2008-06-25
426,64.3556,US DOLLAR,26-06-2008,64.4267,64.4978,2008-06-26
427,64.4033,US DOLLAR,27-06-2008,64.4700,64.5367,2008-06-27
428,64.6333,US DOLLAR,30-06-2008,64.6944,64.7556,2008-06-30
429,64.9056,US DOLLAR,01-07-2008,65.0156,65.1256,2008-07-01
430,65.2556,US DOLLAR,02-07-2008,65.3233,65.3911,2008-07-02
431,65.8222,US DOLLAR,03-07-2008,65.9028,65.9833,2008-07-03
432,65.7278,US DOLLAR,04-07-2008,65.8011,65.8744,2008-07-04
433,65.3167,US DOLLAR,07-07-2008,65.3906,65.4644,2008-07-07
